time,original,missing,interpolated,mask
0,1.7110967433849544,1.7110967433849544,1.7110967433849544,0
1,2.4344452290902003,2.4344452290902003,2.4344452290902003,0
2,-1.7265897711059128,-1.7265897711059128,-1.7265897711059128,0
3,2.5780079838934777,2.5780079838934777,2.5780079838934777,0
4,0.7299388891661975,0.7299388891661975,0.7299388891661975,0
5,-0.10810821565497752,-0.10810821565497752,-0.10810821565497752,0
6,1.4273907924710838,1.4273907924710838,1.4273907924710838,0
7,-1.2303295555238354,-1.2303295555238354,-1.2303295555238354,0
8,0.717645164206155,0.717645164206155,0.717645164206155,0
9,0.4463221372134063,0.4463221372134063,0.4463221372134063,0
10,6.9399585617575115,6.9399585617575115,6.9399585617575115,0
11,2.4689346284223963,2.4689346284223963,2.4689346284223963,0
12,-1.9626436751635388,-1.9626436751635388,-1.9626436751635388,0
13,2.69203406134947,2.69203406134947,2.69203406134947,0
14,5.857092183333025,5.857092183333025,5.857092183333025,0
15,4.497604901571563,4.497604901571563,4.497604901571563,0
16,4.858171498895351,4.858171498895351,4.858171498895351,0
17,0.5624433100232178,0.5624433100232178,0.5624433100232178,0
18,4.052214188939987,4.052214188939987,4.052214188939987,0
19,2.9168249058007776,2.9168249058007776,2.9168249058007776,0
20,6.018515029917887,6.018515029917887,6.018515029917887,0
21,8.931183963717658,8.931183963717658,8.931183963717658,0
22,7.061324343772208,7.061324343772208,7.061324343772208,0
23,7.485296158109899,7.485296158109899,7.485296158109899,0
24,7.0648910371634575,7.0648910371634575,7.0648910371634575,0
25,6.842579876407553,6.842579876407553,6.842579876407553,0
26,8.036688811143698,8.036688811143698,8.036688811143698,0
27,12.169185522720543,12.169185522720543,12.169185522720543,0
28,13.14271551926877,13.14271551926877,13.14271551926877,0
29,13.650296956232374,,13.800244231581758,1
30,13.725117243139696,,14.457772943894746,1
31,17.20039734321048,,15.115301656207734,1
32,13.531333418787483,,15.772830368520724,1
33,21.752599606496318,,16.43035908083371,1
34,17.142470474598028,,17.0878877931467,1
35,22.636134833567073,,17.74541650545969,1
36,21.51132524396905,,18.40294521777268,1
37,22.553744484483875,,19.060473930085667,1
38,16.17504294966434,,19.718002642398655,1
39,20.375531354711644,20.375531354711644,20.375531354711644,0
40,19.963042437559576,19.963042437559576,19.963042437559576,0
41,16.13892356068895,16.13892356068895,16.13892356068895,0
42,18.349728143695476,18.349728143695476,18.349728143695476,0
43,12.759375621905116,12.759375621905116,12.759375621905116,0
44,13.076706819783272,13.076706819783272,13.076706819783272,0
45,10.210023619148341,10.210023619148341,10.210023619148341,0
46,8.856522587661349,8.856522587661349,8.856522587661349,0
47,5.334853142792437,5.334853142792437,5.334853142792437,0
48,1.4492021380147546,1.4492021380147546,1.4492021380147546,0
49,3.1326686422493566,3.1326686422493566,3.1326686422493566,0
50,0.9690534555330652,0.9690534555330652,0.9690534555330652,0
51,0.1083336882472179,0.1083336882472179,0.1083336882472179,0
52,-4.025556742714835,-4.025556742714835,-4.025556742714835,0
